,text
1392, sanders also has ties to palestinian terrorist organization
1393,if this comes down sanders bloomberg and trump the two party system is broken and completely ineffectual none o… 
1394, i’m sorry mr president but this would be a logical move for the democratic party i mean sander… 
1395,damn bro i wanna draw sanders sides art too might make a new damn account
1396, warren can run for as long as she wants she may think that sanders is a poor choice based on his c… 
1397,i just realized that the arc of my relationship with bernie sanders maps almost exactly with my relationship with r… 
1398,say what u want bernie sanders policies are what i vote for not silly news and propaganda bye
1399," pear harbor attacked december 
bernie sanders born september "
1400,_joseph some of bernie sanders supporters think the media is in mix to stealing the e… 
1401, too much of a gamble if there was a normal republican president in office i'd f… 
1402,i think sanders would’ve put iowa and ohio into play if he was nominated biden’s path is much narrower map reall… 
1403,"bernie sanders narrative about latin america is a sad and dangerous uchrony

… "
1404, let's see what super tuesday & the rest of march bring before you anoint sanders the dele… 
1405,"sanders is antagonistic and absolutist which is why a lot of his supporters love him i get that but the ""establi… "
1406," the sanders campaign omits what biden said next:
""now i don’t know a whole… "
1407, just because you do not like the explanation does not mean it's not valid sanders was one of f… 
1408,south carolina results reveal challenge for sanders among black voters via 
1409,and yeah i changed my mind about sanders because i realise now how fear of trump makes you settle kinda like abbott on steroids
1410,panetta: sanders is not a democrat he's more of a divider | andrea mitch via 
1411,they should either make biden president and obama as the vice or fuck it make bloomberg president cause he has the… 
1412,nevertrumper republicans say they'll vote for a democrat — just not bernie sanders 
1413,the republican party is an overwhelmingly white conservative christian heterosexual party the democratic party is… 
1414,_in_nc the only way we can get a warren or sanders agenda elected is for… 
1415, are you one of those mean bernie sanders supporters or something i had heard about y'all… 
1416,sanders has not gotten anything done in congress over all these years and his supporters expect him to work miracle… 
1417, _train well as you're a bernie supporter obvious… 
1418, i can not really comprehend what she thinks will happen if sanders wins 
1419, no question in my mind trump vs sanders there is no excuse for who we have in office today
1420, maybe the data i’m looking at from swing states isn’t updated but i feel like sanders clearly does be… 
1421,'people are not looking for revolution': biden takes shot at sanders after blowout win in south ca via 
1422,rap music yoko ono is an old socialist as flavor flav is kicked out of public enemy for bernie sanders… 
1423," gop is divided on the q of who is easier to beat
a trump is most afraid of bernie so is tucker carls… "
1424," ""i endorse bernie sanders he's the only one who can beat trump"""
1425, _newkirk not a matter of… 
1426,just when you thought bernie sanders could not get crazier 
1427, sanders loses to trump in the fl polls and warren loses to trump in all the swing state polls biden beats tr… 
1428,happy th birthday to my beautiful and good friend miss you tara 💯😎🎂🎊 
1429, sanders is the only candidate with even an outside chance of defeating trump what is the dnc thin… 
1430, wait are you actually implying t… 
1431,didnt have enough already sanders millions pelosi millions biden millions all serving beyond/ terms its time to… 
1432, of course not are you a low information sanders supporter who does not realize… 
1433,sanders has deep ties to communist socialist workers party 
1434, tied on delegates and sanders had the popular vote it’s fair to count it as a win
1435," oy it's grossly inaccurate to characterize sanders' platform as ""free handouts"" and ""doing little wor… "
1436, sanders so angry so long so loud
1437, a one term year old bernie sanders
1438,trump really wants to go up against sanders 
1439,_skibenes same but i’m in indiana so i fully expect this to be a bidensanders (maybe bloombe… 
1440,"i know what sanders wants to do still not sure what biden’s platform is other than fear of change 

the status qu… "
1441, if that’s the case then that’s good news to me because online the discourse seems to indicate the oppos… 
1442, it’s hilary warren biden & sanders all think they would have beaten trump in 
1443, well maybe you should keep up with politics a little bit more and bernie sanders
1444," if bernie sanders 

once brought a dime to the democrats maybe 

joe biden is a warrior went to… "
1445,i wonder if this has anything to do with sanders’ proposed “big giant clock necklace” tax 
1446, now it’s your turnwhich bernie sanders do you prefer 
1447, ya mans 
1448, sanders supporters are asking for her to drop out to help consolidate the progressive wing of the par… 
1449,larry david looks too much like bernie sanders i cant take it
1450, bloomberg has a chance biden i think he'll drop out after tuesday the latino and black people like sa… 
1451, st bernard supported the war on serbia in the ’s and voted for the  authorization unilateral… 
1452," yes i’m voting for because among other things she’s going after these corrupt mofos 

if s… "
1453, and i could very well be wrong here but when this cont… 
1454, _markjacobs i do not like sanders but it's ridiculous to say a jew is antisemitic… 
1455, no mr sanders no i am not
1456,"here's my fun take on candidates if they were different kinds of candy

sanders: a snickers whose flagship issue is… "
1457, is there a concert like sanders provided to draw massive turnout
1458, sanders praised castro's teaching his people to readyuri prerz said he taught them to read police sta… 
1459," 

shame on sanders "
1460, i’m sorry i’m right there with you bernie sanders is a fellow jew and a staunch progressive who grew up r… 
1461,_v_c_m _narlo lol okay makes sense to me well i hope you consider sanders… 
1462,bernie sanders (sanders is actually this entire segment) 
1463,biden and bloomberg both pitch themselves as the moderate candidate capable of stopping frontrunner bernie sanders… 
1464, sanders put forth and participated in bills of which where made into la… 
1465, honestly i respect what sanders is trying to do as a candidate but does he have to be so screamy ab… 
1466, endorse please you can push some things through under sanders you couldn’t under bill clinton
1467, crazy jewish uncle bernard sanders for president of the united states might get shit done
1468," bernie sanders clearly told people who supports these candidates that they're ""the establish… "
1469,the poll conducted by latino decisions shows percent of hispanic voters in the state intend to vote for… 
1470," stick together democrats 

operation chaos whether from trump republicans russians or bernie sand… "
1471, maybe we should discuss sanders heart attack a bit more since that heart attack actuall… 
1472," maybe not lying but simplifying the issue a bit

"
1473, lots of talk about dem candidates consolidating to defeat sanders but why not more talk about why the… 
1474,i'm a sanders supporter that hooks up with warren supporters 
1475, hate so if we dont agree with his policies its hate so to sanders supporters you either hate or su… 
1476, needs to drop out if she doesn’t the progressive vote will be split biden will win the nomination bide… 
1477,i think this is true and i think it's why it's actually ok that she stays in the race but it's time for her to be… 
1478,bernie supporters: he’s playing you to try to get you to stay home if sanders isn’t the nominee don’t let him 
1479,_rocc_croccs his press secretary symone sanders and her team put this out the question is are they pandering to latinx
1480,klobichar out backing biden the dnc fix is in bidin wins tarifik thursday sanders buys another home and retires a… 
1481,the nation magazine on monday endorsed sen bernie sanders (ivt) to become the democratic nominee
1482, sanders is like chavez or castro his buddies
1483,_joseph this needs to be called out on the msm on bernie sanders and what he is doing… 
1484, do not let white man politics ruin pe so what do not like bernie sanders i do not endorse him ei… 
1485, do not think for one second that we are not going to forget you handing this election over to tr… 
1486," sanders has assets too but somehow that does not disqualify him 

meanwhile black elders know god… "
1487, mark keep informing the public about sanders marxist ideology and what that means he is not a soci… 
1488,"in a perfect world what is necessary and what is right would be the same thing

i want someone in leadership who u… "
1489,_joseph a very levelheaded midwestern friend of mine said she felt this vet same phenom… 
1490,any and all warren supporters if you are a true progressive and happen to vote in a supertuesday state tomorrow… 
1491,"bernie proves truly divisive to one crucial constituency

"
1492, we need the sanders fans to do the same
1493,"why aren’t the “s works” protesting her profession appropriation
sorry about the “” but i was put in t ja… "
1494, you meant sanders in this case the second time is not a charm sanders fudged the last elections he… 
1495,when he stated the second choice for biden supporters if he dropped out was sanders that was it never again he li… 
1496," _teal exactly the evidence shows that trump would prefer to run against sanders

"
1497,warrenendorsebernie trends as sanders supporters urge warren to drop out and endorse her fellow progressive 
1498, biden seems incompetent i like sanders' ideas but do you need another old guy in the white house w… 
1499, all i need for you is to pay your taxes when sanders becom… 
1500, been saying all along sanders and his cult following are closer to trumps style of leadership and backers then you’d believe
1501, fareed breaks it down well worth a look 
1502,analysis: what bernie sanders really got done in his years in congress 
1503,hey johnny i figured for a bernie bro you know that vote you cast in for gus hall communist party usa in … 
1504, no do bernards sad fantasies 
1505, _ruppert … 
1506,bernie sanders
1507," it's ""impossible"" because sanders did not say that he said he would make marijuana in effect legal by… "
1508,klobuchar and buttigieg supporters join us in the fight to take on trump look at bernie sanders senate voting r… 
1509," here’s a good reason for you to vote for joe 
trump is scared to deat… "
1510, it's sad that they're using him to make sure that sanders does not get the nomination he is obviously mentally impaired
1511, troll is trump trying to rally resentment among sanders' supporters by broadcasting that sanders'… 
1512," she's not describing a ""source"" she's saying if you read wapo critical… "
1513,bernie’s outsider on the inside 
1514, gun manufacturers should not be liable any more than knife manufacturers should be liabl… 
1515, why on earth would a winning campaign bow out to a losing campaign no shade on warren but that's t… 
1516,_jose showing how corrupt democrats are they bought sanders a house in to drop out so hrc wi… 
1517,hillary clinton is waiting to pounce just you wait they are not putting this sad man through this for no reason… 
1518,tbh my top choice for a sanders vp would be bree newsome bass idk would just be very cool to see an activist i admire on the ticket
1519, fdr could’ve found sanders’s wealth in the cushions of his couch and he… 
1520, a lot of progressives strongly prefer warren to sanders a lot of progressives do not like sanders for… 
1521," _joseph i'll help you out:

sanders asks people to think about their situa… "
1522," i loved your stance against wells fargo your punchlines facing bloomberg
i wish you were head of the cfpb… "
1523,supertuesday voters please consider this: today the remaining candidates have made it abundantly clear that they… 
1524,twenty things you probably didn’t know about bernie sanders 
1525, i am not sure warren hurts sanders all that much anymore most progressives already abandoned ship no… 
1526,it seems somebody should be investigating this trillion instead of hillary’s emails or jared’s saudis arabian k… 
1527,there are soooo many reasons trump is saying shit abt sanders and exactly none of them are that he genuinely cares 
1528,why is not this getting more attention just because a candidate endorses another does not mean voters follow morni… 
1529," the american prospect's analysis says it's possible

"
1530,honestly if the race were between sanders biden and jimmy carter who would you vote for carter
1531,"poll

headhead

— biden vs sanders

who do you choose"
1532,_sellers not according to comrade sanders
1533, a cardiologist (for nbc) reviewed the letters bernie’s campaign released & said that there’s one ite… 
1534,"transition is less painful than current mess>
here's what bernie sanders' 'medicare for all' proposal actually sa… "
1535, _manne i love how you think this will work on *anyone* sanders has more latino and black suppo… 
1536, you misspelled sth sweetie it would be senator bernie sanders (ivt) sho… 
1537, bernie sandersthe only one with a snowballs chance of beating trump joe is senile
1538, one obvious call means shit you’re an embarrassment cause of your deceitful pathetic stumping for a cor… 
1539, biden it’s him or sanders take your pick
1540, you wanting to run against sanders should be a red flag to everyone you're terrified of … 
1541, _chilll she was a republican til now she is a democrats something sanders has never been
1542, we do need real change which is why i'll be voting for bernie sanders over a status quo politician like… 
1543,tbh not that i think the cia/fed reserve etc would even let sanders become president or if they can not avoid it the… 
1544,"bernie sanders spent almost years in dc avoiding the democrat party label like it was a plague

he stayed in in… "
1545," bernie's still in with a good chance it's a fair contest
calm down

do not pin such outrageous hopes… "
1546,now that all the former dem candidates are getting behind joe sanders faces off with a dnc trying to teepee his ca… 
1547, so sanders or trump got it
1548, splitting the centrist pool you can not really underestimate how terrified the centrist membe… 
1549,__ top nfl defensive players ray lewis deion sanders lawrence… 
1550,_camera him and sanders would dominate
1551, not everyone likes sanders in fact some of us can not stand him it's not a 'fix'
1552,define socialismbecause i'm not hearing much about it from sandersaside from elimination of private healthcar… 
1553,after bernie ‘dirty commie’ sanders get the ol’ heave ho i may have to invest in television i don’t want to miss… 
1554, i would've rather had that % not vote for trump how about you they… 
1555, so the three million that voted for hillary over sanders doesn’t matter… 
1556, if bernie sanders drops out now and endorses elizabeth warren i might be less angry that… 
1557,bernie sanders reveals 'major plans' to be funded by new taxes massive lawsuits military cuts… 
1558,despite all the attempted smears here (including the tired snide remarks about people who have money advocating for… 
1559,horrible dismissive sentiment much of sanders coalition is the youth vote that propelled obama to a landslide i’… 
1560, bernie sanders got a black guy fired
1561,to ladies who are thinking of voting for bernie sandersdo you remember male chauvinism yes no a personal remi… 
1562, a reporter giving facts along with opinions buttigieg has made it clear he doesnt support sanders
1563,the best case against sanders 
1564,i just followed sean because he's an excellent journalist and because bernie sanders and his team should not be cop… 
1565,report: as democrats increase efforts to ‘stopsanders’ trump weighs in via 
1566,@_michaelbrooks msnbc panel talking about how sanders has to be stopped and then pivoting to say that… 
1567, a fine example of bothsidesism sanders is way riskier he's a socialist democrat with a long histor… 
1568,"would be a great moment for the culture if bernie sanders were to say the words "" gecs"" i think"
1569, warren i'll lose no sleep over biden/sanders getting the nom tho
1570, charlie kirk blasts bernie sanders says dem frontrunner 'does not believe private property is a ri… 
1571,larry david and bernie sanders wre cousin
1572,whoa flavor fave is a lot smarter than i thought 
1573, here’s what i feel: i believed in elizabeth warren i trusted her i trusted that above all else she… 
1574, you could do this to any candidate: sanders is not really a democrat (he's running for reelection as… 
1575, bernie does not get to define how he practices his own faith and what that faith is b… 
1576,joe biden and bernie sanders have one great asset (the best asset) they're not donald trump
1577, you're playing semantic game here by telling the justice department to stop pursuing weed… 
1578,what has bernie sanders done for the working class what policy has he passed through his decades in the senate for… 
1579,bernie sanders and donald trump may not have any policies in common but they both have the same contempt for the p… 
1580, this is bullshit as an outsider you’d expect the democrats to learn from history instead more stupi… 
1581, to be honest i never seen a source directly from bernie sanders saying he is socialist… 
1582,_boustan yikes you are right sanders and bloomberg are preboomer what was before the boomers bereshit_(n)
1583,"bernie's yrs in congress

lead sponsor bills passed automatic= 

spent time trying to push socialist… "
1584, miss you in this race time to endorse bernie sanders
1585,technically speaking warren and trump are the only boomers since the war was just getting started when biden and… 
1586, if sanders is the true preference of the people he'l… 
1587, ok so i read your replies like the clinton resisters proposed obama being assassinat… 
1588,_nobody super delegates cannot vote on the first ballot that was… 
1589, podcasts hosts being obstinate isn’t a great reason to torpedo the progressive cause i was honestly goin… 
1590, the trust sanders has built with the disability community is still new and a little fra… 
1591,waiting on warren to endorse sanders at this point we need her in the cabinet though and castro
1592,"election bernie thenation 
right on "
1593, how dare you question the decisions of the one true sanders
1594," completely agree of course

just saying that they call sanders a socialist while he is mostly like… "
1595, pete and biden have been on a / media blitz saying sanders cannot be the de… 
1596, sanders stayed in for his ego and to keep fattening his personal bank account he paid jane k… 
1597, sanders is the only leading democrat i cannot support i am a lifelong democrat
1598, i am almost certain that you don’t make enough money… 
1599, sanders stayed in for a reason though because he wanted to move the party platform and reduce sd inf… 
1600, sanders will just settle for a new lake house like last time he likes free stuff
1601, _klaus that’s what i’m trying to say… 
1602, vince sanders e fa la fine di mcgovern
1603,so warren is going to stay in there with her zero chance and a superpac to play spoiler shows how much she cares… 
1604,"_due ""the sanders crew thinks they can fecking hashtag shit into existence"" 

and they do"
1605,i reckon both elizabeth warren and bernie sanders are pretty neat
1606," 'punishing them'
he skipped their question he did not pull their press passes lol

'authoritarian' please… "
1607,amazingly and i do stress that amazingly bernie said something that i agree with only cuz it would be better t… 
1608,that makes no sense polls show sanders is beating trump by more than any of the other candidates (% in the latest… 
1609,i am voting for bernie sanders 😎❤️👍🏼 medicare for all climate change no other candidate is as dedicated to his li… 
1610,_em there are people whose first choice is sanders and second choice is bloomberg in this crazy… 
1611, the two with the best legs are now out sanders and biden pledge they w… 
1612,_and_ that makes no sense polls show sanders is beating trump by more than any of the other candidate… 
1613, honestly the henday was worse cars all over the ditch sliding off the glare ice on every turn but i don'… 
1614, i love warren but will vote for biden bc warren has no chance and beating trump (and… 
1615," ""establishment"" everyone who does not support him is the establishment 

bernie sanders is deluded ab… "
1616,so how is it possible that biden is only delegates away from tying bernie sanders last i checked bernie has won… 
1617, c’mon already please endorse senator sanders
1618, i feel like you’re being very flippant about my completely sincere and respectful argument for why… 
1619,chuck d shouldn’t feel some way that flavor flav doesn’t want to be apart of endorsing bernie sanders
1620, _joseph i'm going to go with the opposite of what an avid trump supporter thinks… 
1621,"another reason this is the bestweekinbaking lee sanders with the society of bakery women
bakingtech "
1622,warren is a campaign of catharsis half of warren’s voters are those who feel raped whenever they hear bernie sande… 
1623,"biden
they've said they were going to do everything they could to block sanders nomination now here's the blatant… "
1624,_meat _franczak sanders got more money in donations than warren or biden so what's your point
1625, whose we i’m not turning anything over to biden sanders is going to win texas and dominate calif… 
1626,"i said biden could not raise money true these are fec filings
obviously others folding & endorsing biden would h… "
1627, liz is pulling more votes from bernie than biden that’s why the bernie bro’s have been downright b… 
1628, yup not quite no matter who: not gabbard and almost certainly not that s era kinda moderate republ… 
1629,y’all really gone let joe biden be our nominee instead of elizabeth warren or bernie sanders huh y’all really… 
1630, _aria_blooms the point is that strategy and conscience are not in opposition for sanders so they a… 
1631,_ it’s a last ditch effort to disenfranchise sanders supportersit won’t work
1632,"gotta ask yourself sanders ""how evil must i be that people want a guy with dementia over me"" "
1633, i've found that for some people one of the most persuasive arguments you can make for sanders is that sure… 
1634, the sanders campaign and its supporters have been attacking warren and her supporters for mont… 
1635,a jane sanders endorsement of biden right now could spell disaster for the sanders campaign this is my own expert… 
1636, you said he won almost half the states which is not true also… 
1637,biden can not beat sanders
1638, please share the url i personally feel democratic socialism bernie style is true democracy in action… 
1639,"deciding between biden or sanders on supertuesday 

affordable healthcare is the defining issue especially in l… "
1640,deepstates can not beat sanders before president trump so they are planning a coup coronavirus attack may be the ea… 
1641,bernie sanders is the kind of guy who reads the table and and only min raises his pocket queens because it’s more f… 
1642,this is not ok and part of the reason why i worry about a sanders nomination 
1643,"even people who have or intend to vote for sanders are telling y'all there is a problem 

and y'all are still stick… "
1644,no other candidate has lit the fire under my ass to go vote the way that bernard sanders has
1645,bernie sanders is the kind of guy who folds even though he knows he’s got you beat because you haven’t been getting… 
1646, bernie sanders is antijewish
1647,my hope is that it ends up being sanders v bloomberg if trump gets the nomination it’s term if biden gets the… 
1648,playing with ukeu i think we can guarantee mass production of all promising covid vaccines playing with trump… 
1649, i think bloomberg will be done by wednesday he will support biden with more than talk… 
1650, she will become vp for sanders duh
1651, oh come on did not you watch tv after nevada the msm were falling apart cnn msnbc cnbc they are f… 
1652,lol biden vs sanders is like ebola vs coronavirus the dumbass democrats had all this time to find one person… 
1653, sanders is a red tho 🤔
1654,bernie sanders confident of super tuesday | velshi & ruhle | msnbc via 
1655, ok sanders sis here she was my first choice and is now my nd i do not attack anyone find… 
1656,bernie sanders in short = bs
1657, i could see tulsi gabbard being one awesome secretary of state in a sanders administration
1658, _due always remember the most popular democrat is barack obama not bernie sanders
1659," ""are not most of the people who sell the drugs africanamerican""

"
1660,_finsup the risk is that sanders gets all california delegates warren and biden are… 
1661,halfway convinced the bloomberg campaign is some kind of galaxy brain plot to stop biden on the assumption sanders… 
1662, the right move is tag and trade armstread keep ford let sanders walk resign ward on a relatively team friendly contract
1663, actually the party with the largest number of registered vote… 
1664,"bernie sanders squirms when asked about supporters trying to unseat nancy pelosi 

 the we… "
1665,"short bernie sanders on ftx collect winnings thank me later

scumbag biden is gonna win the nomination "
1666," watered down ma
 now accepting tens of millions in sup… "
1667, eh i disagree with you guys i think sander… 
1668,_gray it's the opposite only someone stuck in the twitter bubble can think sanders is more electable than b… 
1669, being a president is not just about repping certain policies sanders supporte… 
1670,holding her daily press briefing on fox she's as bad as sarah sanders lordy 
1671, my guess is folks will stick with the rules that sanders helped negotiate
1672,just remember there's nothing meghan mccain can say about bernie sanders and his supporters that is meaner than th… 
1673, biden bloomberg sanders all so old their birth years are better expressed as mcmxli mcmxli and mcmxlii
1674,"""the urgency of the moment reflected deep concerns from the democratic establishment that bernie sanders a polariz… "
1675, i say biden because if you look 👀 back in the democratic convention which sanders put the vermont… 
1676,democracy for america members overwhelmingly voted to endorse bernie sanders via 
1677,sen sanders is same age as bloomberg lamelizza 🤣🤣🤣 but cute way you’re bending over backwards to… 
1678, _as_heck i disagree medicare for all sanders' flagship polic… 
1679, not struggling at all sanders will not i repeat not beat trump why do you th… 
1680, she did not go with zero pushback bob & i crushed the buttigieg nonsense as for race & sanders tha… 
1681,bernie sanders’s elizabeth warren problem 
1682,"_a biden will not give me healthcare though only warren & sanders 
that'… "
1683,this is just one of the reasons i do not want to vote for sanders unless i have to he seems to spend just as much t… 
1684, another one bites the dust next will be warren then steyer then bloomberg and biden the last d… 
1685, it was sanders’ right to stay in but that doesn’t mean he should have nor does it mean the clinton… 
1686, i listened to you on levin's show tracing bernie sanders's ideology back from marx hegel rousseau… 
1687, bernie actually voted to allow people to sue fast food restaurants for causing obes… 
1688,_joseph meanwhile alex jones had a humvee passing by bernie sanders rally with a megaphone and… 
1689, so thin a veneer it’s farcical they look like parents of threeyearolds taking a bite of a cookie and… 
1690,_maxwell_ no no and also no biden a neoliberal corporatist is not only is clearly suffering wit… 
1691,_nixon sure is sir all he does is hurt biden what is his endgame is he running indie this fall regardless… 
1692, sanders believes people owe him even if he has undermined them i'd say it's stupid but it works in my former party
1693, didnt she do something like this the last time demanding the revote and taking all that money like… 
1694, _jake_ if you support her progressive policies you should vote for sanders because she no… 
1695, and if sanders ends up nominated those folks the folks who made a wave election will get a resound… 
1696,the veterans scandal on bernie sanders’s watch veteransdied … 
1697, also it's assuming that all warren votes would go to bernie which is rich given how shitty she's bee… 
1698," mr levin
why does no one investigate 
the justice democrats 
this pac is behind thesquad 
founde… "
1699,report: sanders blasted as ‘dead wrong’ for not attending proisrael lobby conference via 
1700,"will sanders take independent route and put a wrecking ball through the democrats 

i kinda hope so they deserve… "
1701, there's a lot that was admirable abt obama's presidency and him as a person however his theory of… 
1702," you wish 

 "
1703, but what does it say about barry sanders
1704," and sanders is ""more"" eloquent he's basically a broken re… "
1705, there will be no handing the nomination to he will win hands down… 
1706,"put another way if sanders is nominated the gop thinks it wins

if sanders is not nominated the gop thinks his… "
1707,buttigieg & klobuchar dropping out of the race the day before super tuesday to endorse biden is ridiculous & highli… 
1708,tomorrow is super tuesday and the establishment is trying to make candidates endorse joe biden so they can beat ber… 
1709,_gsc just stop lol
1710, sanders does not deserve the nomination he's not a democrat remember back when you were you kn… 
1711,because he's delusional enough to listen to his stupid advisors who tell him sanders is the weakest candidate agai… 
1712,") the dnc will do whatever it can to push joe as the nominee so as to protect its own power
) therefore a cont… "
1713,"bernie sanders supporters are by far the smartest segment of the democrat party

they just don’t have someone that… "
1714,bernie sanders would be an awful president the washington post 
1715,"warrenendorsebernie is so dumb sanders should beg for warren to stay in

she's poised to collect the nonbernie… "
1716,"sanders supporters starting to lose it

calm down guys a couple of moderate candidates endorsed a moderate"
1717,_jose because he's delusional enough to listen to his stupid advisors who tell him sanders is the… 
1718, sanders caucused every interim year with dems
1719, i don’t see any pride in being a muslim but if it helps sanders to become president let’s be proud of it haha
1720," i do not think thats as given as people seem to say





es… "
1721,yup but believe it or not he is the reason the market went up with everyone dropping out and backing biden help the… 
1722,flavor flav stock up don’t believe the sanders hype
1723,the political establishment will do whatever they can to stop a socialist candidate and that includes the liberal e… 
1724, uh bernie sanders has the highest delegate count and is projected to win super tuesday
1725, he'll have even more ammunition against sanders do you think there are not more videos of be… 
1726,i never wanted to ask a woman to drop out in favor of a loud old white man yet here we are bernie sanders has a s… 
1727," so the anti sanders ad was real
no coordination with warren and her super pac 😉😉😉"
1728, ughh i don’t think we have a chance of unifying if we attack everyone i am tired of all your rheto… 
1729, two juries convicted burrell the second one was after klobuchar was… 
1730," ""different"" is not necessarily ""better"" even when it seems like one's hit rock bottom sand… "
1731,i’m naming my kids bernie and sanders 
1732,_joseph maybe stop comparing sanders to diseases genocides and natural disasters for a sec
1733,ernie sanders would be an awful president: his agenda is radical unrealistic and ruinous _ 
1734,bernie sanders is not dividing the party he is actually a great unifier seeing as how the party has never been mo… 
1735, _joseph a lot of my americans friends (i’m 🇨🇦) support bernie sanders & i get the a… 
1736," _keith you don’t anything about marxist system 

as someone who has experi… "
1737, joe biden % if you want to get trump out of office i love warren and sanders but onces sanders is… 
1738, bernie sanders will win california and i think california has the most delegates
1739,democratic and socialism do not go together and socialism is just a step from communism the us gave up too much in… 
1740, + there’s a reason putin and trump are pitting sanders supporters against the dnc it’s up… 
1741," warren has helped bring progressive ideas into the mainstream

she's helped show people that these… "
1742,democracy for america a progressive political action committee announced that it's endorsing bernie sanders for t… 
1743," biden is suffering from dementia 
bloomberg is a truly… "
1744,"also what the hell is this ""bernie endorse warren"" bs warren is polling low and losing support bc she drove her pr… "
1745,hey wedont want your centrist politicians endorse bernie or warren otherwise you hand it to trump again lik… 
1746,"barack hussein obama walked so bernie mohammed sanders could run 

muslimsforbernie"
1747, bernie sanders supporters hope biden supporters vote on thursday 😄
1748,analysis: what bernie sanders really got done in his years in congress 
1749,public enemy fire flavor flav after bernie sanders rally spat – rolling stone 
1750, i’m a sanders supporter people will vote their conscious shaming them doesn’t help i t… 
1751, literally no i like her but all the centrists are rallying behind biden if she was ahead of sa… 
1752, i agree my beaf with biden sanders and bloomberg is they are too old when compared with t… 
1753," does he realize sanders campaigned for hillary after the primaries
or that… "
1754,crazy jewish uncle bernard sanders democratic nominee for president of the united states frightens me a whole lot… 
1755,literally right after warren announced her candidacy there was an uproar about how she was awful for stealing berni… 
1756, you and i met briefly in elkhart during your rally and i've supported you… 
1757, i know for a fact we will not defeat donald trump with a candidate like bernie sanders who put his n… 
1758, of course you are not biden is not sanders and you will do and say anything that helps your dear berni… 
1759,paying % more of our gdp to say nothing of our defense spending is the thing that is threatening bankruptcy of ou… 
1760, imagine my shock a bernie bro who thinks he knows best is publicly tweeting that ther… 
1761, he woke signals the least of all of them additionally he's the only one that migh… 
1762,🤦🏻‍♀️bernie sanders told ninth graders the us committed acts in vietnam ‘almost as bad as what hitle… 
1763," sanders is such a liar 

factcheck: sanders is wrong — twice — in claim about defense budget voting r… "
1764,supertuesday can latinos seal the deal for sanders on super tuesday via 
1765,_joseph media deserves to be ridiculed they do not call balls and strikes they lean in… 
1766,sanders isn’t racist at all he’s the least racist person running for sure even though im not a big supporter of h… 
1767, toxicity is linked with sanders supporters because we face more bs and toxic tweets than others t… 
1768, we should all be so lucky as to find someone who looks at us like trump is looking as sanders right now h… 
1769," check it out all the biden fans are already calling bernie's supporters ""not real democrats"" i *might* v… "
1770, now that pete + klobuchar dropped out it may be that warren dropping out would more of a wash in te… 
1771, not really most of them are only in the party because of sanders & as soon as they figure out all… 
1772, he is so afraid of biden and warren he will do anything to make sure sanders gets the nomination
1773, please we need a change who stop all wars and stop people suffering and we neee to habe our hopes… 
1774,biden will get more votes than sanders 
1775, under sanders america will be reduced to smoldering ashes all he and his cult endorse is complete anarchy and lawlessness
1776, how is this giving up mn sanders will receive a tiny % amy's voters she'll still probably receiv… 
1777, typical bernie campaign lie joe's payroll tax holiday and means test would… 
1778,public enemy 'moving forward' without flavor flav after bernie sanders rally 
1779," “v virge don’t say that”
they make virgil look at them
“i want ya i want ya here i i fuck… "
1780,while joe biden and bernie sanders have spent decades in the public eye their families have been quietly collectin… 
1781, you all have outdone yourselves magnificent bernie sanders co… 
1782,and do not buy into the downballot nonsense biden of all people knows better he's lying to voters when he fea… 
1783, and if the dems coalesced around sanders his longstanding history of wanting to expand s… 
1784, if the numbers hold she’ll lose by about points to sanders he even campaigned here this past w… 
1785, conspiracy will come no matter the outcome this is what sanders people traffic in
1786, if you think we deserve better than choosing this fall between donald trump and joe biden there’s rea… 
1787, she’s the only candidate left who i have zero doubts is in the race for the right reas… 
1788, biden/sanders ticket
1789,_ hoping sanders never goes to dallas
1790,til sanders was born before pearl harbor 
1791, _sellers it'll be on sanders to stop this
1792, i have my issues with warren when it comes to her politic… 
1793," a few reasons

i don’t think it’s a forgone conclusion that warren can’t win and bernie can berni… "
1794,bernie sanders would be an awful president: his agenda is radical unrealistic and ruinous 
1795, democratic and socialism do not go together and socialism is just a step from communism the us gave… 
1796," breaking: bernard ""bernie"" sanders edited a socialist newsletter featuring an interview he did with a woma… "
1797,a reminder that bernie sanders is the bare minimum like his leftism is bare minimum i cannot stress this en… 
1798, bernie sanders is a trump socialist
1799, _due he has a better scorecard on politifact than joe biden… 
1800,democracy for america members overwhelmingly voted to endorse 
1801,bernie sanders is an existential threat to democrats incorporated and that's why he'll not be allowed to have the n… 
1802,make no mistake about it: the bulk of powerful corporate media and entrenched corporate democrats will do all they… 
1803,my hope for a sanders presidency is that he mothballs the colossal waste of resources that is the f program and… 
1804,sanders hits back in aipac row: i am proisrael i am propalestinian 
1805," enjoy this one
"
1806, dedicated leninist sanders = net worth million married times born american jew joined soc… 
1807, warren has no path to nomination she is staying in only to take progressive votes from sanders
1808,democracy for america's endorsement of bernie sanders attests to his being on the right side of history on issues i… 
1809,i find it hilarious that even trump realizes his only real contender is bernie sanders like what the actual fuck i… 
1810, sanders was not blocking anybody in it's not the same thing if there was a progressive that cou… 
